[2024-08-13 10:41:14] TX		 Security ID: ff ff Address: ff Seq: 0 Command: 11 Parameter: c0
[2024-08-13 14:30:28] TX		 Security ID: ff ff Address: 25 Seq: 0 Command: 00 Parameter: 00
[2024-08-13 14:30:28] RX		 Security ID: ff ff Address: 7f Seq: 0 Command: 60 Parameter: 00
[2024-08-13 14:30:47] TX		 Security ID: ff ff Address: 25 Seq: 1 Command: 00 Parameter: 00
[2024-08-13 14:30:53] No Ack	 Address 25 device is inactive
[2024-08-13 15:33:50] TX		 Security ID: ff ff Address: ff Seq: 0 Command: 3f Parameter: 00
[2024-08-13 15:34:14] TX		 Security ID: ff ff Address: ff Seq: 1 Command: 1f Parameter: d7
[2024-08-13 15:37:39] TX		 Security ID: ff ff Address: ff Seq: 2 Command: 1f Parameter: d7
[2024-08-13 15:37:56] TX		 Security ID: ff ff Address: ff Seq: 3 Command: 3f Parameter: 00
[2024-08-13 15:38:12] TX		 Security ID: ff ff Address: ff Seq: 4 Command: 1f Parameter: c7
[2024-08-13 15:52:59] TX		 Security ID: ff ff Address: ff Seq: 0 Command: 3f Parameter: 00
[2024-08-13 15:53:12] TX		 Security ID: ff ff Address: ff Seq: 1 Command: 1f Parameter: c7
[2024-08-13 15:56:55] TX		 Security ID: ff ff Address: ff Seq: 2 Command: 3f Parameter: 00
[2024-08-13 15:57:05] TX		 Security ID: ff ff Address: ff Seq: 3 Command: 1f Parameter: c7
[2024-08-13 16:00:01] TX		 Security ID: ff ff Address: ff Seq: 4 Command: 3f Parameter: 00
[2024-08-13 16:00:08] TX		 Security ID: ff ff Address: ff Seq: 5 Command: 1f Parameter: c7
[2024-08-13 16:08:32] TX		 Security ID: ff ff Address: ff Seq: 6 Command: 3f Parameter: 00
[2024-08-13 16:08:46] TX		 Security ID: ff ff Address: ff Seq: 7 Command: 1f Parameter: c7
[2024-08-13 16:09:16] TX		 Security ID: ff ff Address: ff Seq: 8 Command: 1f Parameter: c8
[2024-08-13 16:09:29] TX		 Security ID: ff ff Address: ff Seq: 9 Command: 3f Parameter: 03
[2024-08-13 16:09:54] TX		 Security ID: ff ff Address: ff Seq: 10 Command: 3f Parameter: 00
[2024-08-13 16:11:29] TX		 Security ID: ff ff Address: ff Seq: 11 Command: 3f Parameter: 00
[2024-08-13 16:11:39] TX		 Security ID: ff ff Address: ff Seq: 12 Command: 1f Parameter: f8
[2024-08-13 16:13:10] TX		 Security ID: ff ff Address: ff Seq: 13 Command: 1f Parameter: c7
[2024-08-13 16:13:47] TX		 Security ID: ff ff Address: ff Seq: 14 Command: 3f Parameter: 00
[2024-08-13 16:13:58] TX		 Security ID: ff ff Address: ff Seq: 15 Command: 1f Parameter: c0
[2024-08-13 16:14:12] TX		 Security ID: ff ff Address: ff Seq: 16 Command: 20 Parameter: c0
[2024-08-13 16:14:40] TX		 Security ID: ff ff Address: ff Seq: 17 Command: 13 Parameter: 07
[2024-08-13 16:14:52] TX		 Security ID: ff ff Address: ff Seq: 18 Command: 3f Parameter: 19
[2024-08-13 16:15:04] TX		 Security ID: ff ff Address: ff Seq: 19 Command: 13 Parameter: 07
[2024-08-13 16:31:35] TX		 Security ID: ff ff Address: ff Seq: 0 Command: 20 Parameter: 00
[2024-08-13 16:31:46] TX		 Security ID: ff ff Address: ff Seq: 1 Command: 3f Parameter: 00
[2024-08-13 16:35:27] TX		 Security ID: ff ff Address: ff Seq: 2 Command: 20 Parameter: 00
[2024-08-13 16:37:37] TX		 Security ID: ff ff Address: 25 Seq: 3 Command: 20 Parameter: 00
[2024-08-13 16:37:43] No Ack	 Address 25 device is inactive
[2024-08-13 16:39:14] TX		 Security ID: ff ff Address: ff Seq: 4 Command: 20 Parameter: 00
[2024-08-13 16:39:19] TX		 Security ID: ff ff Address: ff Seq: 5 Command: 20 Parameter: 00
[2024-08-13 16:39:24] TX		 Security ID: ff ff Address: ff Seq: 6 Command: 20 Parameter: 00
[2024-08-13 16:39:29] TX		 Security ID: ff ff Address: ff Seq: 7 Command: 20 Parameter: 00
[2024-08-13 16:39:34] TX		 Security ID: ff ff Address: ff Seq: 8 Command: 20 Parameter: 00
[2024-08-13 16:39:39] TX		 Security ID: ff ff Address: ff Seq: 9 Command: 20 Parameter: 00
[2024-08-13 16:39:44] TX		 Security ID: ff ff Address: ff Seq: 10 Command: 20 Parameter: 00
[2024-08-13 16:39:49] TX		 Security ID: ff ff Address: ff Seq: 11 Command: 20 Parameter: 00
[2024-08-13 16:39:54] TX		 Security ID: ff ff Address: ff Seq: 12 Command: 20 Parameter: 00
[2024-08-13 16:39:59] TX		 Security ID: ff ff Address: ff Seq: 13 Command: 20 Parameter: 00
[2024-08-13 16:40:04] TX		 Security ID: ff ff Address: ff Seq: 14 Command: 20 Parameter: 00
[2024-08-13 16:40:09] TX		 Security ID: ff ff Address: ff Seq: 15 Command: 20 Parameter: 00
[2024-08-13 16:40:14] TX		 Security ID: ff ff Address: ff Seq: 16 Command: 20 Parameter: 00
[2024-08-13 16:40:19] TX		 Security ID: ff ff Address: ff Seq: 17 Command: 20 Parameter: 00
[2024-08-13 16:40:24] TX		 Security ID: ff ff Address: ff Seq: 18 Command: 20 Parameter: 00
[2024-08-13 16:40:29] TX		 Security ID: ff ff Address: ff Seq: 19 Command: 20 Parameter: 00
[2024-08-13 16:40:34] TX		 Security ID: ff ff Address: ff Seq: 20 Command: 20 Parameter: 00
[2024-08-13 16:40:39] TX		 Security ID: ff ff Address: ff Seq: 21 Command: 20 Parameter: 00
[2024-08-13 16:40:44] TX		 Security ID: ff ff Address: ff Seq: 22 Command: 20 Parameter: 00
[2024-08-13 16:40:49] TX		 Security ID: ff ff Address: ff Seq: 23 Command: 20 Parameter: 00
[2024-08-13 16:40:54] TX		 Security ID: ff ff Address: ff Seq: 24 Command: 20 Parameter: 00
[2024-08-13 16:40:59] TX		 Security ID: ff ff Address: ff Seq: 25 Command: 20 Parameter: 00
[2024-08-13 16:41:04] TX		 Security ID: ff ff Address: ff Seq: 26 Command: 20 Parameter: 00
[2024-08-13 16:41:09] TX		 Security ID: ff ff Address: ff Seq: 27 Command: 20 Parameter: 00
[2024-08-13 16:41:14] TX		 Security ID: ff ff Address: ff Seq: 28 Command: 20 Parameter: 00
[2024-08-13 16:41:19] TX		 Security ID: ff ff Address: ff Seq: 29 Command: 20 Parameter: 00
[2024-08-13 16:41:24] TX		 Security ID: ff ff Address: ff Seq: 30 Command: 20 Parameter: 00
[2024-08-13 16:41:29] TX		 Security ID: ff ff Address: ff Seq: 31 Command: 20 Parameter: 00
[2024-08-13 16:41:34] TX		 Security ID: ff ff Address: ff Seq: 32 Command: 20 Parameter: 00
[2024-08-13 16:41:39] TX		 Security ID: ff ff Address: ff Seq: 33 Command: 20 Parameter: 00
[2024-08-13 16:41:44] TX		 Security ID: ff ff Address: ff Seq: 34 Command: 20 Parameter: 00
[2024-08-13 16:41:49] TX		 Security ID: ff ff Address: ff Seq: 35 Command: 20 Parameter: 00
[2024-08-13 16:41:54] TX		 Security ID: ff ff Address: ff Seq: 36 Command: 20 Parameter: 00
[2024-08-13 16:49:10] TX		 Security ID: ff ff Address: ff Seq: 0 Command: 3f Parameter: 0a
[2024-08-13 16:49:40] TX		 Security ID: ff ff Address: ff Seq: 1 Command: 3f Parameter: 0a
[2024-08-13 16:49:51] TX		 Security ID: ff ff Address: 25 Seq: 2 Command: 32 Parameter: 04
[2024-08-13 16:49:51] RX		 Security ID: ff ff Address: 7f Seq: 2 Command: 60 Parameter: 04
[2024-08-13 17:58:51] TX		 Security ID: ff ff Address: ff Seq: 0 Command: ff Parameter: 00
[2024-08-13 17:58:51] TX		 Security ID: ff ff Address: ff Seq: 1 Command: ff Parameter: 00
[2024-08-13 17:58:51] TX		 Security ID: ff ff Address: ff Seq: 2 Command: ff Parameter: 00
[2024-08-13 17:58:51] TX		 Security ID: ff ff Address: ff Seq: 3 Command: ff Parameter: 00
[2024-08-13 17:58:51] TX		 Security ID: ff ff Address: ff Seq: 4 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 5 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 6 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 7 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 8 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 9 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 10 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 11 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 12 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 13 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 14 Command: ff Parameter: 00
[2024-08-13 17:58:52] TX		 Security ID: ff ff Address: ff Seq: 15 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 16 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 17 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 18 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 19 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 20 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 21 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 22 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 23 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 24 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 25 Command: ff Parameter: 00
[2024-08-13 17:58:53] TX		 Security ID: ff ff Address: ff Seq: 26 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 27 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 28 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 29 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 30 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 31 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 32 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 33 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 34 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 35 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 36 Command: ff Parameter: 00
[2024-08-13 17:58:54] TX		 Security ID: ff ff Address: ff Seq: 37 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 38 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 39 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 40 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 41 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 42 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 43 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 44 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 45 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 46 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 47 Command: ff Parameter: 00
[2024-08-13 17:58:55] TX		 Security ID: ff ff Address: ff Seq: 48 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 49 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 50 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 51 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 52 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 53 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 54 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 55 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 56 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 57 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 58 Command: ff Parameter: 00
[2024-08-13 17:58:56] TX		 Security ID: ff ff Address: ff Seq: 59 Command: ff Parameter: 00
[2024-08-13 17:58:57] TX		 Security ID: ff ff Address: ff Seq: 60 Command: ff Parameter: 00
[2024-08-13 17:58:57] TX		 Security ID: ff ff Address: ff Seq: 61 Command: ff Parameter: 00
[2024-08-13 17:58:57] TX		 Security ID: ff ff Address: ff Seq: 62 Command: ff Parameter: 00
[2024-08-13 17:58:57] TX		 Security ID: ff ff Address: ff Seq: 63 Command: ff Parameter: 00
[2024-08-13 17:59:14] TX		 Security ID: ff ff Address: ff Seq: 0 Command: ff Parameter: 00
[2024-08-13 17:59:14] TX		 Security ID: ff ff Address: ff Seq: 1 Command: ff Parameter: 00
[2024-08-13 17:59:14] TX		 Security ID: ff ff Address: ff Seq: 2 Command: ff Parameter: 00
[2024-08-13 17:59:14] TX		 Security ID: ff ff Address: ff Seq: 3 Command: ff Parameter: 00
[2024-08-13 17:59:14] TX		 Security ID: ff ff Address: ff Seq: 4 Command: ff Parameter: 00
[2024-08-13 17:59:14] TX		 Security ID: ff ff Address: ff Seq: 5 Command: ff Parameter: 00
[2024-08-13 17:59:14] TX		 Security ID: ff ff Address: ff Seq: 6 Command: ff Parameter: 00
[2024-08-13 17:59:14] TX		 Security ID: ff ff Address: ff Seq: 7 Command: ff Parameter: 00
[2024-08-13 17:59:14] TX		 Security ID: ff ff Address: ff Seq: 8 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 9 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 10 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 11 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 12 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 13 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 14 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 15 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 16 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 17 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 18 Command: ff Parameter: 00
[2024-08-13 17:59:15] TX		 Security ID: ff ff Address: ff Seq: 19 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 20 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 21 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 22 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 23 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 24 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 25 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 26 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 27 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 28 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 29 Command: ff Parameter: 00
[2024-08-13 17:59:16] TX		 Security ID: ff ff Address: ff Seq: 30 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 31 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 32 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 33 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 34 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 35 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 36 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 37 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 38 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 39 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 40 Command: ff Parameter: 00
[2024-08-13 17:59:17] TX		 Security ID: ff ff Address: ff Seq: 41 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 42 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 43 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 44 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 45 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 46 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 47 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 48 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 49 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 50 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 51 Command: ff Parameter: 00
[2024-08-13 17:59:18] TX		 Security ID: ff ff Address: ff Seq: 52 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 53 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 54 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 55 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 56 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 57 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 58 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 59 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 60 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 61 Command: ff Parameter: 00
[2024-08-13 17:59:19] TX		 Security ID: ff ff Address: ff Seq: 62 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 63 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 64 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 65 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 66 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 67 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 68 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 69 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 70 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 71 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 72 Command: ff Parameter: 00
[2024-08-13 17:59:20] TX		 Security ID: ff ff Address: ff Seq: 73 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 74 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 75 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 76 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 77 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 78 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 79 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 80 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 81 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 82 Command: ff Parameter: 00
[2024-08-13 17:59:21] TX		 Security ID: ff ff Address: ff Seq: 83 Command: ff Parameter: 00
